Date,Temperature,Flow rate
14/01/2017,668.9799194,8.487192154
14/01/2017,669.217041,10.28483582
14/01/2017,668.8034668,10.30481529
14/01/2017,668.1887817,13.93391418
15/01/2017,669.838501,12.19211102
15/01/2017,668.9363403,13.36270523
15/01/2017,669.4086304,13.68084049
15/01/2017,669.7381592,17.39600372
16/01/2017,669.5807495,17.70235634
16/01/2017,669.1471558,16.90266418
16/01/2017,669.3654785,15.56967258
16/01/2017,671.4083862,11.16495895
17/01/2017,668.5328369,10.30379105
17/01/2017,669.3044434,6.727971077
17/01/2017,668.4397583,8.848361015
17/01/2017,668.9227295,6.098360538
18/01/2017,669.0435791,4.262295246
18/01/2017,669.7835693,8.306864738
18/01/2017,672.3390503,8.044057846
18/01/2017,672.6480103,8.804815292
19/01/2017,673.6845703,9.124487877
19/01/2017,673.3580933,9.963114738
19/01/2017,674.258728,11.57838154
19/01/2017,674.6925049,13.45696735
20/01/2017,675.6802368,11.95696735
20/01/2017,672.3390503,9.998462677
20/01/2017,665.3465576,10.01588154
20/01/2017,655.8219604,6.686987877
20/01/2017,656.5006104,13.88780785
21/01/2017,656.6426392,15.10758209
21/01/2017,656.2851563,15.17725372
21/01/2017,653.7113647,16.68032837
21/01/2017,653.9946289,9.804303169
22/01/2017,654.4609985,8.698770523
22/01/2017,655.3533325,9.833503723
22/01/2017,655.2102051,11.8965168
22/01/2017,654.4706421,6.673667908
23/01/2017,654.9150391,10.14856529
23/01/2017,653.9071045,10.24231529
23/01/2017,655.362854,9.983606339
23/01/2017,656.0565796,10.10706997
24/01/2017,659.1990356,15.96157742
24/01/2017,659.5577393,17.33145523
24/01/2017,659.0167847,11.7402668
24/01/2017,659.2611694,7.482069492
25/01/2017,659.380249,7.730020523
25/01/2017,656.3323364,10.08760262
25/01/2017,612.9273071,14.16905785
25/01/2017,612.8897095,17.31045151
26/01/2017,612.4795532,19.21208954
26/01/2017,612.2302246,19.97797203
26/01/2017,611.1262207,8.197746277
26/01/2017,616.0900879,14.6465168
26/01/2017,615.4956055,17.27407837
27/01/2017,613.9955444,13.48002052
27/01/2017,615.0887451,6.0102458
27/01/2017,611.7577515,11.18340206
28/01/2017,610.532959,6.715676308
28/01/2017,604.8380127,4.990266323
28/01/2017,605.2504272,4.475409985
28/01/2017,604.9324951,11.0107584
29/01/2017,606.3519897,9.009221077
29/01/2017,606.2606201,10.16495895
29/01/2017,605.2234497,8.867827415
29/01/2017,606.1176147,6.072233677
30/01/2017,605.0183716,9.512294769
30/01/2017,605.1869507,10.65829945
30/01/2017,605.5499878,2.878073692
30/01/2017,604.5574341,12.05430317
31/01/2017,604.5595093,12.76485634
31/01/2017,605.2679443,15.8965168
31/01/2017,605.2756348,10.0420084
31/01/2017,604.7086182,15.14754105
01/02/2017,605.1409912,7.703893661
01/02/2017,601.9562378,5.111167908
01/02/2017,603.0721436,6.643442631
01/02/2017,604.6831055,5.402151585
02/02/2017,603.001709,12.86219215
02/02/2017,604.1244507,12.04047108
02/02/2017,604.366272,9.469262123
02/02/2017,604.9606934,10.07069683
03/02/2017,602.5053101,7.773053169
03/02/2017,611.3643188,9.190573692
03/02/2017,633.366394,11.34221268
03/02/2017,641.0666504,9.4590168
04/02/2017,641.1280518,11.03790951
04/02/2017,641.225647,11.86116791
04/02/2017,612.9605713,2.411885262
04/02/2017,617.161499,6.595286846
05/02/2017,628.7466431,8.725922585
05/02/2017,638.9614258,9.440573692
05/02/2017,622.6956787,7.143442631
05/02/2017,640.4065552,14.29713154
06/02/2017,643.7250366,15.96618843
06/02/2017,642.5915527,9.185962677
06/02/2017,633.7850952,4.2397542
06/02/2017,634.145752,3.325819731
07/02/2017,633.6958008,7.612704754
07/02/2017,634.3324585,7.634221077
07/02/2017,634.6637573,16.50102425
07/02/2017,633.9050293,19.65471268
08/02/2017,633.8338013,5.790983677
08/02/2017,633.6149292,9.514856339
08/02/2017,634.6710815,9.939037323
08/02/2017,634.9011841,20.47797203
09/02/2017,633.9881592,15.57377052
09/02/2017,633.9349365,12.49538898
09/02/2017,634.0441895,13.57120895
09/02/2017,633.8986206,11.21772575
10/02/2017,634.2709961,6.351434231
10/02/2017,639.2785034,8.425205231
10/02/2017,639.0021973,9.0409832
10/02/2017,636.8644409,11.81659794
11/02/2017,636.4480591,11.73360634
11/02/2017,636.5447388,15.53483582
11/02/2017,637.6112671,11.84528732
11/02/2017,637.3193359,13.64344215
12/02/2017,636.7999878,12.34375
12/02/2017,636.9439087,14.52663898
12/02/2017,637.8873291,13.67161846
12/02/2017,637.2282715,17.4784832
13/02/2017,637.4219971,15.06915951
13/02/2017,635.3721313,10.97489738
13/02/2017,625.0549927,9.336065292
13/02/2017,624.6414185,13.00768471
14/02/2017,625.1856689,11.55993843
14/02/2017,625.5559692,10.73770523
14/02/2017,625.503418,11.93698788
14/02/2017,626.4957886,14.69620895
15/02/2017,626.8912354,17.88319588
15/02/2017,625.8497314,23.15163994
15/02/2017,625.3242798,13.02459049
15/02/2017,625.2886963,7.494364738
16/02/2017,625.8361206,4.428791046
16/02/2017,625.2737427,8.7284832
16/02/2017,625.1262817,6.154713154
16/02/2017,624.9369507,15.40983582
17/02/2017,624.7630615,22.87448692
17/02/2017,625.4033203,20.30174255
17/02/2017,625.0118408,21.85194588
17/02/2017,631.4946899,15.00358582
18/02/2017,636.3597412,16.39856529
18/02/2017,636.1932983,15.27663898
18/02/2017,636.0232544,20.86577797
18/02/2017,635.2832642,18.90317535
19/02/2017,635.9750977,19.58811569
19/02/2017,636.0744629,21.15625
19/02/2017,635.0530396,17.02202797
19/02/2017,635.8648682,15.74231529
19/02/2017,636.0690308,21.25666046
20/02/2017,635.1004028,20.97336006
20/02/2017,635.9849854,20.92161942
20/02/2017,635.7202148,19.71721268
20/02/2017,635.7767944,15.10092258
21/02/2017,634.5546875,15.52868843
21/02/2017,634.0627441,15.40625
21/02/2017,634.4940186,4.712602615
21/02/2017,633.895874,6.688012123
21/02/2017,634.0427246,7.362192631
22/02/2017,633.7709961,18.2715168
22/02/2017,633.8321533,13.84784794
22/02/2017,633.9642334,11.64344215
22/02/2017,634.8358154,5.106045246
22/02/2017,636.348938,8
23/02/2017,636.0036621,6.912909985
23/02/2017,636.5686035,7.147541046
23/02/2017,636.911377,8.986167908
23/02/2017,635.1737671,5.794057369
24/02/2017,635.5509644,8.755635262
24/02/2017,636.0980225,11.11577892
24/02/2017,635.0366211,9.597847939
24/02/2017,636.0628662,18.15368843
25/02/2017,636.1938477,17.01127052
25/02/2017,636.6487427,15.96260262
25/02/2017,635.8532715,10.17213154
25/02/2017,636.5100708,20.17059517
26/02/2017,637.2005005,8.017417908
26/02/2017,637.5063477,13.9170084
26/02/2017,636.6637573,12.63883209
26/02/2017,636.3446045,12.39907742
27/02/2017,636.3189087,10.55481529
27/02/2017,636.7373657,9.775614738
27/02/2017,632.3810425,10.11168003
27/02/2017,633.0493774,14.13831997
28/02/2017,632.6365967,12.41393471
28/02/2017,633.3269043,6.665471077
28/02/2017,632.9436646,7.781762123
28/02/2017,633.947876,6.144467354
01/03/2017,633.9263916,4.066086292
01/03/2017,633.9118652,3.683913946
01/03/2017,634.7229004,8.816085815
01/03/2017,634.6342773,6.8647542
01/03/2017,633.2601929,18.77305412
02/03/2017,633.196106,19.31454849
02/03/2017,634.4995728,20.68083954
02/03/2017,632.7474365,17.25409889
02/03/2017,515.3466797,2.992827892
03/03/2017,514.652771,5.949795246
03/03/2017,506.9030151,15.59887314
03/03/2017,506.0252075,15.03790951
03/03/2017,504.2426147,14.38985634
03/03/2017,509.5718994,10.93801212
04/03/2017,520.458374,18.65983582
04/03/2017,519.2662354,15.3232584
04/03/2017,516.8092041,12.74743843
04/03/2017,499.7928772,9.065061569
05/03/2017,508.0881958,10.26536846
05/03/2017,502.9766541,10.99129105
05/03/2017,503.6742249,7.424180508
05/03/2017,507.8936157,9.717725754
06/03/2017,498.3786011,8.725922585
06/03/2017,504.0149841,7.557376862
06/03/2017,529.9663086,10.23002052
07/03/2017,518.1415405,8.210553169
07/03/2017,515.7559814,12.7704916
07/03/2017,505.7655334,12.74231529
07/03/2017,512.9644165,12.82940578
08/03/2017,507.8469543,14.46721268
08/03/2017,508.094574,10.75819683
08/03/2017,518.0308228,10.33606529
08/03/2017,521.8589478,12.82940578
09/03/2017,508.0281067,14.34579945
09/03/2017,513.7811279,14.89856529
09/03/2017,514.0238647,9.810450554
09/03/2017,511.0868225,17.49180412
10/03/2017,510.1297302,16.27407837
10/03/2017,501.5246887,13.82172108
10/03/2017,507.0688477,13.64959049
10/03/2017,515.1586304,12.97182369
11/03/2017,516.5458984,18.08145523
11/03/2017,503.420105,12.42315578
11/03/2017,509.6808472,14.48514366
11/03/2017,518.2498779,11.87090206
12/03/2017,525.7880249,11.44159794
12/03/2017,500.9470215,3.466188431
12/03/2017,517.7344971,14.75717258
12/03/2017,525.1593628,18.90573692
13/03/2017,516.6918335,18.85297203
13/03/2017,521.1229248,18.88370895
13/03/2017,520.7085571,14.71618843
13/03/2017,525.2776489,23.0819664
14/03/2017,518.8222046,18.18698692
14/03/2017,504.8259888,18.03995895
14/03/2017,522.6512451,15.59528732
15/03/2017,533.8708496,19.59170151
15/03/2017,526.3797607,19.54405785
15/03/2017,537.1363525,20.30174255
15/03/2017,531.8314819,17.92161942
16/03/2017,623.7011108,27.51588058
16/03/2017,671.0692749,34.26895523
16/03/2017,764.5064087,41.0235672
16/03/2017,761.5453491,23.67981529
17/03/2017,727.6890259,27.08452797
17/03/2017,719.6133423,26.88627052
17/03/2017,717.157959,21.20338058
17/03/2017,713.2379761,16.93083954
18/03/2017,710.784668,12.58094215
18/03/2017,711.218689,9.588626862
18/03/2017,711.0494385,15.3125
18/03/2017,689.7797852,18.98360634
19/03/2017,686.987915,9.658299446
19/03/2017,692.9873657,9.752049446
