date,2%,10%,30%,50%,70%,90%,100%
29/10/2016,336.3999939,374.3999939,408.1000061,428.7999878,449.2999878,476.3999939,528.2000122
30/10/2016,336,375.7000122,409.2000122,430.1000061,450.6000061,477.5,522.7999878
31/10/2016,328.5,372.5,407.8999939,429.2999878,450.1000061,477.7999878,539.7999878
01/11/2016,335.5,372.2999878,406,427.6000061,448.7000122,476.3999939,533.4000244
02/11/2016,332.2000122,370,406.2000122,424.3999939,446.7999878,476.2000122,532.2000122
03/11/2016,329.1000061,369.1000061,403.5,424.7000122,445.7000122,473.2999878,527.5
04/11/2016,326.8999939,364.7000122,397.8999939,418.5,438.6000061,466.2999878,524.5999756
05/11/2016,321.7999878,363.5,398.8999939,420.8999939,442.6000061,471.5,534.0999756
06/11/2016,321.6000061,363.5,398.5,420.3999939,442.2000122,470.8999939,527.5
07/11/2016,324.7999878,359.8999939,394.6000061,416.8999939,439,468.1000061,524.9000244
08/11/2016,324.3999939,361.2999878,396,417,439.7000122,468.1000061,508.5
09/11/2016,321.2000122,356.5,391.3999939,413.5,435.7999878,464.6000061,511.5
11/11/2016,308.2999878,350.6000061,387.2000122,410.2000122,433.1000061,463.2000122,508.2000122
12/11/2016,312.7999878,347.1000061,382.7000122,405.7999878,427.7999878,457.2000122,519.4000244
13/11/2016,309.6000061,343.1000061,377.6000061,400,420.8999939,448.8999939,489.2999878
14/11/2016,309.8999939,348.2999878,383.1000061,406.1000061,428.7999878,459.2000122,508
15/11/2016,302,340,375.8999939,398.8999939,421.1000061,451.3999939,522
16/11/2016,313.7999878,357.6000061,399,424,448.2000122,478,518.7999878
17/11/2016,318.2000122,349.7000122,380.7999878,406.6000061,422.5,452.5,510.7999878
18/11/2016,321.6000061,349.2000122,378.2000122,398,417.8999939,448.7999878,534.5999756
19/11/2016,327.5,353.1000061,380.1000061,399.7000122,420,455.8999939,541.2999878
20/11/2016,331.7000122,355.6000061,382.8999939,403.6000061,425.8999939,465.8999939,555.0999756
21/11/2016,328.5,353.5,382.7000122,404.2000122,426.5,459.7000122,549.0999756
22/11/2016,331.1000061,354.7999878,382.6000061,403.8999939,425.8999939,461.7000122,550.2999878
23/11/2016,335,357.5,383.3999939,403.6000061,424.6000061,460.2999878,546.5999756
24/11/2016,335.3999939,357.1000061,383.7999878,404.3999939,425.7999878,460.6000061,550.7999878
25/11/2016,337.6000061,358,385,406.3999939,428.3999939,465,541.5999756
26/11/2016,331.2999878,350.6000061,385.8999939,406.8999939,429.2000122,470.1000061,556.9000244
27/11/2016,339.6000061,358.2000122,383.7000122,404.8999939,428.2000122,473.7000122,558.5
28/11/2016,335.7000122,355.2000122,381.3999939,403.2000122,426.5,467.7000122,560.9000244
29/11/2016,312.6000061,353.3999939,392.3999939,416,438.7999878,469.3999939,517.4000244
30/11/2016,315.2000122,355.7999878,393,415.2000122,436.6000061,465.3999939,523.4000244
01/12/2016,349.1000061,382.6000061,416,437.7000122,459.1000061,487,527.0999756
02/12/2016,343.7000122,394.6000061,429.2999878,452.7000122,475.7000122,505.3999939,554.4000244
03/12/2016,347.2000122,383.5,415.7000122,438.6000061,451.2000122,480.2000122,523.2999878
04/12/2016,357.2000122,401.1000061,433.5,452.8999939,479.7000122,508.6000061,556.5999756
05/12/2016,361.7999878,400.7000122,433.3999939,456.7000122,479.1000061,507.3999939,551.5
06/12/2016,362.3999939,399.2000122,430.7000122,452.3999939,473.7999878,500.2000122,544.7999878
07/12/2016,359.1000061,395.2000122,427.7000122,449.3999939,471,497.7000122,531.9000244
08/12/2016,361.7999878,398.8999939,430.7000122,452.7000122,474.2000122,501,542.2000122
09/12/2016,359.7999878,398.7000122,431.2000122,454.6000061,477.2000122,505,549.4000244
10/12/2016,356.2000122,401,433.7999878,455.2000122,478.3999939,505.7999878,540.7999878
11/12/2016,364.7000122,399.7000122,431.6000061,454.3999939,476.1000061,502.6000061,543.5
12/12/2016,367.2000122,403,436.6000061,458,478.7999878,506.2000122,543
13/12/2016,365.7999878,402.2000122,434.2000122,456.7999878,478,504.2000122,554.5999756
14/12/2016,364.6000061,400,433.6000061,457.6000061,480,508,550.2000122
15/12/2016,364,405.7999878,431.3999939,454,484,508.6000061,544.7999878
16/12/2016,369.7999878,401,435.6000061,458,480.6000061,510.7999878,554
17/12/2016,364.7999878,398.2000122,431,456.2000122,480,511,550.7999878
18/12/2016,363,409,439.3999939,462.2000122,482.6000061,508.6000061,547.4000244
19/12/2016,336.8999939,402.1000061,435.7000122,459.6000061,482.7000122,510.7000122,552.7999878
20/12/2016,384.7999878,414,441.3999939,463.2000122,482.6000061,509,564
21/12/2016,379.3999939,409.2000122,436.3999939,457.6000061,477.6000061,504.6000061,564.7999878
22/12/2016,373.2000122,406.7000122,435.5,460.7999878,478.2999878,507.2000122,566.0999756
23/12/2016,370,403.7999878,434.3999939,456.2000122,476.6000061,502,534
24/12/2016,367.6000061,404,435.3999939,457.3999939,478,503.2000122,541
25/12/2016,379,408.6000061,437.3999939,459.6000061,480.3999939,508.7999878,568.4000244
26/12/2016,366,400.6000061,431,452.3999939,473,498,530.4000244
27/12/2016,372.5,406.2000122,435.7999878,460.7000122,476.5,499.2999878,551.5999756
28/12/2016,370.7999878,404,433.3999939,456,477,504.6000061,560
29/12/2016,373.7999878,405,434.6000061,456.7999878,477.6000061,504.3999939,547
30/12/2016,368.8999939,402.6000061,432.5,455.7999878,476.2999878,502.7000122,552.2000122
31/12/2016,356,392.6000061,427.3999939,451.6000061,475.6000061,504.3999939,539
01/01/2017,358.2000122,396.7999878,430.3999939,454.6000061,477.7999878,506,546
02/01/2017,373.3999939,403.2000122,433.2000122,456.3999939,478.6000061,507.7999878,551.7999878
03/01/2017,380,408.6000061,437.2000122,459.7999878,480.7999878,509,562
04/01/2017,381.3999939,409,438,461.3999939,483.2000122,513.5999756,574.4000244
05/01/2017,378.2000122,405.7999878,435.2000122,459.2000122,481.7999878,512.5999756,564
06/01/2017,388.7999878,416.6000061,443.3999939,466.3999939,488.2000122,517.7999878,572.2000122
07/01/2017,363.2000122,399,431.2000122,454.7999878,477.6000061,506.2000122,554
08/01/2017,351.6000061,388.2000122,420.3999939,441.3999939,462.2000122,487.7999878,522.2000122
09/01/2017,382.2000122,408.3999939,434.6000061,455.6000061,476.2000122,505.2000122,560.4000244
10/01/2017,355.5,392.2000122,424,445.3999939,470.2000122,503.6000061,542.7999878
11/01/2017,360.7999878,394.6000061,425.6000061,446.7999878,468.3999939,494.2000122,527.7999878
12/01/2017,359.3999939,391.7999878,425.7999878,447.3999939,469.2000122,495.6000061,540.4000244
13/01/2017,359.3999939,396,426.6000061,447,467.7999878,493.3999939,532.7999878
14/01/2017,352.7999878,394.7999878,425.2000122,445.6000061,466.2000122,491.6000061,529
15/01/2017,358.6000061,395,425.3999939,446,467.2000122,492.7999878,534.4000244
16/01/2017,363.3999939,397.2000122,427.7999878,449,469,495.2000122,528
17/01/2017,352.2000122,392.7999878,422.7999878,443,463.7999878,488.7999878,528
18/01/2017,351,389.3999939,420.6000061,440.7999878,461.6000061,487.2000122,522.7999878
19/01/2017,365.6000061,397.6000061,427.3999939,448.2000122,469.2000122,494.7999878,528.2999878
20/01/2017,360.3999939,395.7999878,425.7999878,446.3999939,467.7000122,493.2000122,530.2000122
21/01/2017,354,389.3999939,419.2000122,439,459.2000122,484.6000061,523
22/01/2017,351.3999939,387.3999939,417,436.6000061,456.7999878,482.2000122,514.5999756
23/01/2017,353.2000122,389.6000061,422.2000122,443,464.7999878,491.7999878,526.5999756
24/01/2017,349.2000122,383.6000061,416.2000122,437.7999878,459.6000061,487.2000122,523.4000244
25/01/2017,347.7999878,384.6000061,417.3999939,439.2000122,461.2000122,489,532.4000244
26/01/2017,345.6000061,388.6000061,417.5,439.8999939,459.5,490.8999939,527.7999878
27/01/2017,349,389.2000122,422.6000061,445.2000122,468.7999878,497.2000122,534.4000244
28/01/2017,334.3999939,386.2000122,422,444.7999878,468.7999878,498.6000061,560.4000244
29/01/2017,335,370.3999939,403.5,424.6000061,447,475.6000061,511
30/01/2017,349,385,418.2000122,440.3999939,463.3999939,492.3999939,535
31/01/2017,338,381.3999939,416.2000122,438.7999878,462,490.7999878,538.4000244
01/02/2017,355.7999878,388.2000122,420.2000122,442.2000122,465.2000122,493.2000122,528.7999878
02/02/2017,343.2000122,383.7999878,418,440.6000061,464,493.2000122,536
03/02/2017,333.7999878,386.3999939,420.3999939,440.2000122,463.2000122,495.7999878,537.2000122
04/02/2017,353.6000061,388.3999939,421.7999878,444.7999878,468.2000122,496.3999939,530.7999878
05/02/2017,339.2000122,373,407.7999878,429.6000061,450.7999878,478.7999878,521
06/02/2017,337.2000122,368,398.3999939,418,438.3999939,469.2000122,524.7999878
07/02/2017,335.2000122,371.3999939,406.2000122,427,448.7999878,475,523.2000122
08/02/2017,336.7999878,375.6000061,409.2000122,430.5,450.3999939,481.5,527.2999878
09/02/2017,356.6000061,390.2000122,422.3999939,444.6000061,467.3999939,495.3999939,532
10/02/2017,343,390.3999939,424.3999939,446.3999939,468.2000122,495.3999939,540.4000244
11/02/2017,336.3999939,368.3999939,402.2000122,420.6000061,447,472.2000122,530.7999878
12/02/2017,358.2000122,391.3999939,422.6000061,444.6000061,467,493.7999878,528.2000122
13/02/2017,353.7000122,390.6000061,421.5,445.2000122,467.1000061,496,530.2000122
14/02/2017,363.6000061,396.6000061,425.6000061,446,467.2000122,493.7999878,534.2000122
15/02/2017,330.2000122,388.7999878,423.6000061,446,468.2000122,495.2000122,535
16/02/2017,334.6000061,395,424.6000061,446.6000061,469,497.3999939,536.5999756
17/02/2017,341.2000122,379.7999878,414.7999878,437,458.3999939,485,519.2000122
18/02/2017,336.1000061,387.6000061,423.1000061,442.7000122,466.6000061,494.2000122,536
19/02/2017,347.7999878,380.3999939,414.7999878,437.7999878,459.7999878,481,532
20/02/2017,350.3999939,382.2000122,413.3999939,433.3999939,452.3999939,476.6000061,509.2000122
21/02/2017,369.6000061,399.7999878,430.7999878,455.3999939,479.6000061,511.7999878,552.4000244
22/02/2017,368.7999878,393,429,455,480.2000122,510.3999939,557
23/02/2017,347,388,423.3999939,448.3999939,472.7999878,503.2000122,545
24/02/2017,348.2000122,385.2000122,419.6000061,443.2000122,467,494.7999878,522.7999878
25/02/2017,366,396.6000061,427.3999939,451.3999939,475.7999878,508,549
26/02/2017,331.2000122,382.6000061,420.2000122,444.7999878,469.6000061,500,542
27/02/2017,349,384.6000061,419.2000122,443.2000122,467,495.7999878,541.4000244
28/02/2017,371.7999878,401,430,453,476.3999939,508.3999939,549.4000244
01/03/2017,351.3999939,385.3999939,419.2000122,442.6000061,466,494.6000061,538.4000244
02/03/2017,346,395.7999878,425.2000122,455,471.6000061,503.5,544.5
03/03/2017,352.3999939,387.7999878,424,449.6000061,475,505.7999878,550.7999878
04/03/2017,355.3999939,389,423.7999878,449,474.3999939,505.6000061,550.4000244
05/03/2017,348.7999878,388,425.2000122,451.2000122,476.6000061,507.6000061,545.5999756
07/03/2017,353.3999939,386.2000122,420.2000122,444.6000061,469.3999939,501.2000122,553.2000122
08/03/2017,357,389,424,449,474.2000122,504.6000061,542.2000122
09/03/2017,362.7999878,397,430,456,481.2000122,513,553.7999878
10/03/2017,353.6000061,393.3999939,430,457.6000061,483.2000122,515,564.7999878
11/03/2017,352.7999878,389.7999878,426.3999939,453,478.2000122,509.2000122,558.5999756
12/03/2017,363.3999939,396.7999878,428,450.7999878,472.7999878,501,547.5999756
13/03/2017,339.7999878,373,407.3999939,430.6000061,454,482.2000122,519
14/03/2017,353.6000061,392,427.7999878,454.3999939,479.6000061,510.7999878,554
15/03/2017,352.7999878,397.6000061,427.6000061,456,475.7999878,513.7999878,558.4000244
16/03/2017,355,394.6000061,430.3999939,453.2000122,476,504,540.4000244
17/03/2017,350.7000122,391.2000122,429.7999878,455.7000122,477.7999878,510.2999878,554.5999756
18/03/2017,358.2000122,390.3999939,422,443.2000122,464,488.6000061,530.2000122
19/03/2017,355,390.7999878,423.3999939,446,468.7999878,497,542.2000122
20/03/2017,361.7999878,393.2000122,425,448.2000122,471,498.7999878,540.4000244
21/03/2017,359.6000061,391.3999939,423.3999939,446.3999939,469.3999939,497.7999878,535.7999878
22/03/2017,354.6000061,389.2000122,422.6000061,446.2000122,469.7999878,498.3999939,548
23/03/2017,360.3999939,392.7999878,425,448.6000061,471.6000061,499.3999939,544
24/03/2017,354.3999939,391.3999939,425.2000122,448.3999939,471.7999878,500,537.7999878
25/03/2017,356.2999878,391.5,426.7999878,447.7000122,473,501.8999939,542
26/03/2017,361.3999939,392.3999939,424.6000061,448.7999878,471.6000061,499,545
27/03/2017,364.3999939,394.7999878,426,450.2000122,472.6000061,499.6000061,542.5999756
28/03/2017,363.6000061,393,424.3999939,449,471.3999939,498.3999939,540.7999878
29/03/2017,358.2000122,392,424.6000061,447.6000061,471,499.6000061,541.5999756
30/03/2017,334.3999939,383.6000061,422,446.7999878,471.7999878,500.7999878,551.7999878
31/03/2017,353.2000122,391.7999878,425.7999878,448.2000122,470.3999939,496,524.4000244
02/04/2017,360.2000122,390.7999878,422.6000061,445,468.3999939,496.3999939,544
03/04/2017,363.7999878,396.6000061,429.3999939,451.7999878,473.6000061,498.3999939,525.7999878
04/04/2017,362.6000061,397,431.3999939,455,477.6000061,503.7999878,535
05/04/2017,357,391.3999939,426,452,477,505.7999878,542.5999756
06/04/2017,353.3999939,387,422.3999939,448.2000122,473.3999939,502.3999939,539.2000122
07/04/2017,363.6000061,396.2000122,429.2000122,454.7999878,480,510.6000061,561.5999756
08/04/2017,353.2000122,387,425,452.3999939,476.2000122,495.2000122,531
09/04/2017,348.3999939,375.7999878,416.3999939,436.7999878,457.7999878,482.6000061,514.5999756
10/04/2017,361.6000061,395.1000061,428.7000122,453,478.7999878,504.2000122,540.7000122
11/04/2017,354.7999878,392,428.2000122,451.3999939,476,496,540.7999878
12/04/2017,354.7999878,395.7999878,429,452.2000122,475.7999878,507.2000122,564
13/04/2017,357.3999939,394.6000061,428,451,474.3999939,503.3999939,546.4000244
14/04/2017,358.3999939,389.7999878,421,443,465.6000061,493.6000061,537
15/04/2017,364,393.3999939,424.3999939,446.5,468.2000122,496.2000122,535
16/04/2017,351.6000061,385.7999878,417.2000122,438.6000061,460,488.6000061,541.7999878
17/04/2017,359,389.7999878,420.7999878,442.6000061,465,492.3999939,531.2000122
18/04/2017,355.3999939,389,420.2000122,441.7999878,464.3999939,493.2000122,539.4000244
19/04/2017,357,384.3999939,424.3999939,445.7999878,467.3999939,494.7999878,530
20/04/2017,357.2000122,387.7999878,418.6000061,440.2000122,462.6000061,491.3999939,540
21/04/2017,351,384.6000061,416.6000061,438,460.6000061,489.7999878,535
22/04/2017,352.3999939,385.6000061,419.3999939,441.2000122,463.6000061,491.6000061,528.2000122
23/04/2017,350.6000061,388,421.2000122,444.2000122,468.2000122,500.2000122,554
24/04/2017,351,384.2000122,416.3999939,441.7999878,463.2000122,491.2000122,535.2000122
25/04/2017,349,382.3999939,416,438.2000122,460.6000061,488,521.4000244
26/04/2017,358.2000122,390,422.7999878,443.2000122,464.6000061,492.6000061,540.0999756
27/04/2017,352.3999939,388.3999939,421.6000061,443.7999878,466,493.3999939,532
28/04/2017,361.6000061,394.7999878,426.7999878,449.2000122,471,498,539.5999756
29/04/2017,369.2000122,397.6000061,426.7999878,448.3999939,469.7999878,497.2000122,538.5999756
30/04/2017,370.7999878,398.2000122,427,448,468.6000061,495.3999939,530.2000122
01/05/2017,376,401.3999939,428.3999939,448.6000061,469.2000122,497,548.2000122
02/05/2017,375.6000061,401.3999939,428,448,468.3999939,496.3999939,553.7999878
03/05/2017,342.2000122,376.7999878,409.7999878,430.6000061,451.3999939,479.6000061,515.2000122
04/05/2017,370.7999878,395.6000061,423.2000122,443.2000122,463.2000122,490.2000122,535.2000122
05/05/2017,375.6000061,400.6000061,426.7999878,446.3999939,466.3999939,493.3999939,535
06/05/2017,376,400.6000061,427,447,467.6000061,495.6000061,541.5999756
07/05/2017,376.6000061,401.2000122,428,448.3999939,469.2000122,496.3999939,539.4000244
08/05/2017,349.6000061,385.6000061,421.6000061,446.3999939,471,501,536.2000122
09/05/2017,361.6000061,395.7999878,426.7999878,448.7999878,471.2000122,501.3999939,548.2000122
10/05/2017,370.2000122,395.6000061,422.6000061,444.2000122,466,495.7999878,543
11/05/2017,348.2000122,385.6000061,420.6000061,444.6000061,468.3999939,498.3999939,535.2000122
12/05/2017,378,405,433.2000122,456.3999939,480.3999939,511.2000122,558.7999878
13/05/2017,352.7999878,390.6000061,427.2000122,452,478,509.2000122,553.5999756
14/05/2017,359,395.6000061,428.2999878,452.6000061,476.3999939,505.7999878,545.4000244
15/05/2017,363.3999939,399,432,455.6000061,480.2000122,510,550.7999878
16/05/2017,344.3999939,374.7999878,405.2000122,427.6000061,451.2000122,479.6000061,516.5999756
17/05/2017,345.2000122,379,414.2000122,436.6000061,459.2000122,487.7999878,528
18/05/2017,368.6000061,395.3999939,423.7999878,444,466.2000122,501,553.4000244
19/05/2017,347.2000122,374,415.2000122,441.2000122,464.7999878,495.2000122,531.4000244
20/05/2017,330.7999878,371.2000122,410.3999939,433.2000122,456,485.2000122,540.2999878
21/05/2017,332,370,408.2000122,432.7999878,456.3999939,486.6000061,531.4000244
